tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,Month,Day
252,2018-05-15 07:24:09.474,2018-05-15 07:28:22.423,3210,Pershing Field,40.742677141,-74.051788633,3212,Christ Hospital,40.734785818,-74.050443636,33661,Subscriber,1984,1,5,15
288,2018-12-08 15:18:08.519,2018-12-08 15:22:56.916,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3195,Sip Ave,40.730742625306576,-74.06378388404845,29485,Customer,1997,2,12,8
739,2018-02-01 21:48:36.635,2018-02-01 22:00:55.935,3195,Sip Ave,40.730742625306576,-74.06378388404845,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,31760,Subscriber,1991,2,2,1
2250,2018-05-02 18:49:27.898,2018-05-02 19:26:58.604,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3681,Grand St,40.71517767732029,-74.03768330812454,29513,Customer,1969,0,5,2
185,2018-08-10 18:03:14.410,2018-08-10 18:06:20.240,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3213,Van Vorst Park,40.71848892,-74.047726625,29567,Subscriber,1974,2,8,10
689,2018-04-12 14:10:22.494,2018-04-12 14:21:51.651,3195,Sip Ave,40.730742625306576,-74.06378388404845,3213,Van Vorst Park,40.71848892,-74.047726625,33586,Subscriber,1966,1,4,12
309,2018-02-15 08:51:24.946,2018-02-15 08:56:34.699,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,31687,Subscriber,1968,1,2,15
464,2018-09-05 08:23:27.048,2018-09-05 08:31:11.260,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3183,Exchange Place,40.7162469,-74.0334588,29261,Subscriber,1985,2,9,5
349,2018-06-24 09:57:32.408,2018-06-24 10:03:21.934,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,33665,Subscriber,1994,1,6,24
305,2018-12-25 15:54:51.861,2018-12-25 15:59:57.616,3195,Sip Ave,40.730742625306576,-74.06378388404845,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,29497,Subscriber,1989,1,12,25
286,2018-04-14 19:39:48.419,2018-04-14 19:44:34.720,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26302,Subscriber,1958,1,4,14
177,2018-10-09 15:41:31.153,2018-10-09 15:44:28.257,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275,26174,Subscriber,1986,1,10,9
220,2018-08-28 22:10:49.933,2018-08-28 22:14:30.435,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,29479,Subscriber,1988,1,8,28
170,2018-09-22 12:39:50.312,2018-09-22 12:42:40.930,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,33605,Subscriber,1991,1,9,22
174,2018-05-11 07:49:30.103,2018-05-11 07:52:24.568,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3183,Exchange Place,40.7162469,-74.0334588,33604,Subscriber,1979,1,5,11
540,2018-12-04 07:39:37.607,2018-12-04 07:48:37.644,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26284,Subscriber,1973,1,12,4
607,2018-04-11 08:58:02.914,2018-04-11 09:08:10.554,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3183,Exchange Place,40.7162469,-74.0334588,26243,Subscriber,1970,1,4,11
511,2018-01-31 08:11:17.622,2018-01-31 08:19:48.663,3203,Hamilton Park,40.727595965999996,-74.044247311,3202,Newport PATH,40.7272235,-74.03375890000001,31864,Subscriber,1987,1,1,31
207,2018-09-04 08:12:29.628,2018-09-04 08:15:56.945,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3183,Exchange Place,40.7162469,-74.0334588,33606,Subscriber,1993,1,9,4
1161,2018-07-24 09:27:13.349,2018-07-24 09:46:35.108,3191,Union St,40.71821129999999,-74.08363940000001,3639,Harborside,40.71925170000001,-74.034234,26196,Subscriber,1971,1,7,24
1778,2018-11-02 12:49:07.052,2018-11-02 13:18:45.210,3681,Grand St,40.71517767732029,-74.03768330812454,3183,Exchange Place,40.7162469,-74.0334588,29668,Customer,1969,0,11,2
221,2018-04-18 17:38:21.105,2018-04-18 17:42:02.316,3211,Newark Ave,40.72152515,-74.046304543,3213,Van Vorst Park,40.71848892,-74.047726625,26315,Subscriber,1965,1,4,18
172,2018-10-17 08:39:06.731,2018-10-17 08:41:59.302,3211,Newark Ave,40.72152515,-74.046304543,3275,Columbus Drive,40.71835519823214,-74.03891444206238,29269,Subscriber,1986,1,10,17
260,2018-04-09 19:41:09.487,2018-04-09 19:45:30.292,3195,Sip Ave,40.730742625306576,-74.06378388404845,3225,Baldwin at Montgomery,40.7236589,-74.0641943,26242,Subscriber,1986,2,4,9
435,2018-04-12 13:03:41.461,2018-04-12 13:10:57.387,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,26212,Subscriber,1976,1,4,12
579,2018-04-29 13:12:37.544,2018-04-29 13:22:16.718,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29505,Subscriber,1993,1,4,29
203,2018-03-29 07:06:51.160,2018-03-29 07:10:14.245,3481,York St,40.71649,-74.04105,3184,Paulus Hook,40.7141454,-74.0335519,31772,Subscriber,1979,1,3,29
300,2018-05-24 09:24:18.919,2018-05-24 09:29:19.581,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,33618,Subscriber,1990,1,5,24
814,2018-05-09 12:12:58.251,2018-05-09 12:26:32.531,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,30987,Subscriber,1983,2,5,9
454,2018-09-13 08:25:06.763,2018-09-13 08:32:41.049,3212,Christ Hospital,40.734785818,-74.050443636,3640,Journal Square,40.733670000000004,-74.0625,29201,Subscriber,1980,1,9,13
385,2018-12-05 08:33:51.663,2018-12-05 08:40:16.776,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29593,Subscriber,1984,1,12,5
476,2018-12-05 08:20:55.534,2018-12-05 08:28:52.075,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3183,Exchange Place,40.7162469,-74.0334588,29467,Subscriber,1976,1,12,5
301,2018-02-14 11:08:32.621,2018-02-14 11:13:34.582,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,31817,Subscriber,1973,1,2,14
750,2018-09-15 14:25:17.989,2018-09-15 14:37:48.077,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3185,City Hall,40.717732500000004,-74.04384499999999,27558,Customer,1969,0,9,15
763,2018-12-13 19:53:22.746,2018-12-13 20:06:06.065,3195,Sip Ave,40.730742625306576,-74.06378388404845,3694,Jackson Square,40.71113,-74.0789,26155,Subscriber,1977,1,12,13
113,2018-09-27 08:02:04.364,2018-09-27 08:03:57.742,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29536,Subscriber,1986,1,9,27
133,2018-09-30 10:46:48.741,2018-09-30 10:49:02.119,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26201,Subscriber,1967,2,9,30
197,2018-05-26 09:32:06.157,2018-05-26 09:35:23.166,3640,Journal Square,40.733670000000004,-74.0625,3206,Hilltop,40.7311689,-74.0575736,29521,Customer,1969,0,5,26
435,2018-06-18 18:42:42.943,2018-06-18 18:49:58.360,3195,Sip Ave,40.730742625306576,-74.06378388404845,3679,Bergen Ave,40.72210378668603,-74.07145500183104,26242,Subscriber,1997,1,6,18
619,2018-08-12 17:03:33.444,2018-08-12 17:13:52.649,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.03375890000001,29273,Subscriber,1991,1,8,12
272,2018-08-21 19:44:40.596,2018-08-21 19:49:13.395,3187,Warren St,40.721123600000006,-74.03805095,3185,City Hall,40.717732500000004,-74.04384499999999,30560,Subscriber,1987,1,8,21
239,2018-10-09 18:44:40.550,2018-10-09 18:48:39.901,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,26151,Subscriber,1969,1,10,9
112,2018-07-13 08:45:04.797,2018-07-13 08:46:57.201,3639,Harborside,40.71925170000001,-74.034234,3183,Exchange Place,40.7162469,-74.0334588,29642,Subscriber,1992,1,7,13
343,2018-07-11 21:09:07.073,2018-07-11 21:14:50.429,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3483,Montgomery St,40.71942,-74.05099,29127,Subscriber,1985,2,7,11
188,2018-05-29 10:37:21.657,2018-05-29 10:40:30.530,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3183,Exchange Place,40.7162469,-74.0334588,26163,Subscriber,1982,1,5,29
302,2018-04-28 16:35:13.068,2018-04-28 16:40:15.894,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29613,Subscriber,1971,2,4,28
351,2018-06-13 08:14:12.131,2018-06-13 08:20:03.908,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,3640,Journal Square,40.733670000000004,-74.0625,29616,Subscriber,1983,1,6,13
231,2018-02-04 00:34:59.208,2018-02-04 00:38:50.777,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,29610,Subscriber,1974,1,2,4
295,2018-11-25 13:51:49.048,2018-11-25 13:56:44.750,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,29266,Subscriber,1983,2,11,25
561,2018-09-20 17:26:07.685,2018-09-20 17:35:28.841,3184,Paulus Hook,40.7141454,-74.0335519,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,32906,Subscriber,1976,1,9,20
896,2018-08-08 08:41:00.319,2018-08-08 08:55:57.211,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3183,Exchange Place,40.7162469,-74.0334588,29251,Subscriber,1991,1,8,8
742,2018-09-22 17:44:53.468,2018-09-22 17:57:16.433,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29540,Customer,1969,0,9,22
283,2018-07-20 18:16:08.227,2018-07-20 18:20:51.740,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,26309,Subscriber,1958,1,7,20
286,2018-07-18 08:29:06.154,2018-07-18 08:33:53.032,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,29643,Subscriber,1989,1,7,18
124,2018-03-04 14:42:12.569,2018-03-04 14:44:16.680,3185,City Hall,40.717732500000004,-74.04384499999999,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,31847,Subscriber,1991,1,3,4
452,2018-09-26 17:20:25.862,2018-09-26 17:27:58.443,3638,Washington St,40.7242941,-74.0354826,3184,Paulus Hook,40.7141454,-74.0335519,33569,Subscriber,1969,0,9,26
231,2018-02-03 12:07:35.534,2018-02-03 12:11:27.021,3185,City Hall,40.717732500000004,-74.04384499999999,3187,Warren St,40.721123600000006,-74.03805095,31708,Subscriber,1987,1,2,3
258,2018-02-20 19:22:09.709,2018-02-20 19:26:27.908,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,29583,Subscriber,1988,1,2,20
363,2018-07-18 16:56:52.768,2018-07-18 17:02:56.448,3202,Newport PATH,40.7272235,-74.03375890000001,3184,Paulus Hook,40.7141454,-74.0335519,33571,Subscriber,1981,1,7,18
639,2018-12-12 12:47:31.196,2018-12-12 12:58:10.389,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3638,Washington St,40.7242941,-74.0354826,29538,Subscriber,1961,2,12,12
198,2018-10-08 18:01:24.158,2018-10-08 18:04:42.434,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,29639,Subscriber,1969,0,10,8
723,2018-02-26 14:12:26.352,2018-02-26 14:24:29.426,3195,Sip Ave,40.730742625306576,-74.06378388404845,3211,Newark Ave,40.72152515,-74.046304543,31836,Subscriber,1964,1,2,26
1295,2018-08-20 22:58:28.969,2018-08-20 23:20:04.258,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3193,Lincoln Park,40.7246050998869,-74.07840594649316,33669,Subscriber,1977,1,8,20
395,2018-12-20 07:11:39.887,2018-12-20 07:18:15.556,3203,Hamilton Park,40.727595965999996,-74.044247311,3202,Newport PATH,40.7272235,-74.03375890000001,26208,Subscriber,1987,1,12,20
556,2018-07-27 07:58:43.026,2018-07-27 08:07:59.326,3196,Riverview Park,40.7443187,-74.04399090000001,3640,Journal Square,40.733670000000004,-74.0625,29447,Subscriber,1990,1,7,27
194,2018-01-29 19:05:03.029,2018-01-29 19:08:17.789,3195,Sip Ave,40.730742625306576,-74.06378388404845,3194,McGinley Square,40.7253399253558,-74.06762212514876,31732,Subscriber,1972,1,1,29
216,2018-02-08 08:22:13.960,2018-02-08 08:25:50.015,3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.730742625306576,-74.06378388404845,31701,Subscriber,1985,1,2,8
181,2018-04-25 17:43:36.451,2018-04-25 17:46:37.608,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,33614,Subscriber,1960,1,4,25
1144,2018-05-29 21:25:43.469,2018-05-29 21:44:48.258,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,26164,Subscriber,1988,1,5,29
259,2018-06-14 17:55:33.127,2018-06-14 17:59:52.813,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3211,Newark Ave,40.72152515,-74.046304543,29211,Subscriber,1990,1,6,14
539,2018-02-21 20:37:23.756,2018-02-21 20:46:23.306,3203,Hamilton Park,40.727595965999996,-74.044247311,3202,Newport PATH,40.7272235,-74.03375890000001,29634,Subscriber,1988,1,2,21
329,2018-07-29 13:24:46.880,2018-07-29 13:30:16.689,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3187,Warren St,40.721123600000006,-74.03805095,26173,Subscriber,1990,1,7,29
542,2018-02-21 19:01:38.733,2018-02-21 19:10:41.152,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958611647166,-74.0431174635887,31709,Subscriber,1989,2,2,21
239,2018-05-20 19:47:00.878,2018-05-20 19:51:00.413,3187,Warren St,40.721123600000006,-74.03805095,3211,Newark Ave,40.72152515,-74.046304543,29530,Subscriber,1989,1,5,20
224,2018-11-14 22:00:11.175,2018-11-14 22:03:55.783,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,29292,Subscriber,1990,1,11,14
364,2018-06-30 12:06:20.969,2018-06-30 12:12:25.353,3185,City Hall,40.717732500000004,-74.04384499999999,3681,Grand St,40.71517767732029,-74.03768330812454,29206,Subscriber,1964,2,6,30
448,2018-09-04 06:01:13.447,2018-09-04 06:08:41.479,3638,Washington St,40.7242941,-74.0354826,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,29473,Subscriber,1978,1,9,4
362,2018-01-24 17:50:44.718,2018-01-24 17:56:46.852,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.7124188237569,-74.03852552175522,31727,Subscriber,1985,1,1,24
332,2018-11-27 18:53:15.560,2018-11-27 18:58:47.590,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,26258,Subscriber,1983,1,11,27
190,2018-11-01 08:37:57.724,2018-11-01 08:41:08.129,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,29537,Subscriber,1992,1,11,1
236,2018-08-08 10:08:02.580,2018-08-08 10:11:58.608,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29256,Subscriber,1986,1,8,8
176,2018-06-05 11:48:57.683,2018-06-05 11:51:54.589,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3211,Newark Ave,40.72152515,-74.046304543,26256,Subscriber,1980,1,6,5
145,2018-06-06 07:30:10.117,2018-06-06 07:32:35.864,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,33563,Subscriber,1966,1,6,6
431,2018-10-14 12:46:41.459,2018-10-14 12:53:53.386,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958611647166,-74.0431174635887,33665,Subscriber,1989,1,10,14
541,2018-08-19 07:27:59.284,2018-08-19 07:37:00.604,3203,Hamilton Park,40.727595965999996,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,29282,Customer,1990,1,8,19
462,2018-04-03 15:22:21.807,2018-04-03 15:30:04.412,3213,Van Vorst Park,40.71848892,-74.047726625,3275,Columbus Drive,40.71835519823214,-74.03891444206238,31728,Subscriber,1982,1,4,3
154,2018-09-30 19:31:49.463,2018-09-30 19:34:24.021,3481,York St,40.71649,-74.04105,3275,Columbus Drive,40.71835519823214,-74.03891444206238,29595,Subscriber,1989,1,9,30
242,2018-12-07 07:57:48.619,2018-12-07 08:01:51.203,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29201,Subscriber,1989,1,12,7
299,2018-04-04 07:35:34.064,2018-04-04 07:40:33.088,3210,Pershing Field,40.742677141,-74.051788633,3212,Christ Hospital,40.734785818,-74.050443636,31719,Subscriber,1984,1,4,4
492,2018-12-21 19:08:50.814,2018-12-21 19:17:02.935,3220,5 Corners Library,40.73496102000952,-74.05950307846071,3210,Pershing Field,40.742677141,-74.051788633,29497,Subscriber,1985,2,12,21
244,2018-07-19 07:00:08.197,2018-07-19 07:04:12.526,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26314,Subscriber,1989,2,7,19
617,2018-12-17 12:22:24.885,2018-12-17 12:32:42.810,3185,City Hall,40.717732500000004,-74.04384499999999,3638,Washington St,40.7242941,-74.0354826,29126,Subscriber,1983,2,12,17
68,2018-02-27 06:00:23.467,2018-02-27 06:01:31.873,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,31877,Subscriber,1989,1,2,27
1132,2018-05-18 18:15:42.225,2018-05-18 18:34:34.757,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3205,JC Medical Center,40.71653978099194,-74.0496379137039,26174,Subscriber,1984,2,5,18
318,2018-07-05 08:18:54.287,2018-07-05 08:24:12.525,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3183,Exchange Place,40.7162469,-74.0334588,26234,Subscriber,1980,1,7,5
380,2018-08-23 15:10:34.815,2018-08-23 15:16:55.475,3211,Newark Ave,40.72152515,-74.046304543,3211,Newark Ave,40.72152515,-74.046304543,29549,Subscriber,1994,2,8,23
131,2018-08-30 20:56:16.437,2018-08-30 20:58:28.036,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3194,McGinley Square,40.7253399253558,-74.06762212514876,26257,Subscriber,1976,0,8,30
489,2018-07-11 08:33:47.945,2018-07-11 08:41:57.168,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.03375890000001,29594,Subscriber,1990,1,7,11
377,2018-02-17 07:29:23.412,2018-02-17 07:35:41.052,3195,Sip Ave,40.730742625306576,-74.06378388404845,3280,Astor Place,40.71928220070703,-74.07126188278198,29634,Subscriber,1979,1,2,17
605,2018-07-14 18:03:40.699,2018-07-14 18:13:46.232,3195,Sip Ave,40.730742625306576,-74.06378388404845,3193,Lincoln Park,40.7246050998869,-74.07840594649316,33580,Subscriber,1983,1,7,14
390,2018-03-13 17:10:05.185,2018-03-13 17:16:35.779,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958611647166,-74.0431174635887,31808,Subscriber,1983,1,3,13
622,2018-09-16 13:49:14.404,2018-09-16 13:59:37.165,3483,Montgomery St,40.71942,-74.05099,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,29678,Customer,1991,1,9,16
283,2018-09-30 11:05:58.335,2018-09-30 11:10:41.898,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,26706,Subscriber,1984,1,9,30
677,2018-09-05 19:52:04.956,2018-09-05 20:03:22.676,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,29270,Subscriber,1983,1,9,5
961,2018-06-05 16:43:31.389,2018-06-05 16:59:32.641,3195,Sip Ave,40.730742625306576,-74.06378388404845,3202,Newport PATH,40.7272235,-74.03375890000001,29519,Subscriber,1966,1,6,5
198,2018-08-06 20:55:41.741,2018-08-06 20:59:00.083,3185,City Hall,40.717732500000004,-74.04384499999999,3681,Grand St,40.71517767732029,-74.03768330812454,29661,Subscriber,1970,1,8,6
294,2018-06-08 23:18:28.174,2018-06-08 23:23:22.589,3195,Sip Ave,40.730742625306576,-74.06378388404845,3679,Bergen Ave,40.72210378668603,-74.07145500183104,29515,Subscriber,1973,2,6,8
926,2018-06-06 08:33:10.590,2018-06-06 08:48:36.881,3195,Sip Ave,40.730742625306576,-74.06378388404845,3639,Harborside,40.71925170000001,-74.034234,29514,Subscriber,1986,1,6,6
373,2018-12-24 20:28:35.287,2018-12-24 20:34:48.515,3211,Newark Ave,40.72152515,-74.046304543,3211,Newark Ave,40.72152515,-74.046304543,29569,Subscriber,1964,1,12,24
65,2018-04-27 15:56:54.577,2018-04-27 15:57:59.815,3426,JCBS Depot,40.70965083364061,-74.0686011314392,3426,JCBS Depot,40.70965083364061,-74.0686011314392,26305,Subscriber,1991,1,4,27
611,2018-07-28 09:26:16.339,2018-07-28 09:36:28.247,3267,Morris Canal,40.7124188237569,-74.03852552175522,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,29524,Subscriber,1977,2,7,28
